Customer ID,Recency,Frequency,Monetary,RScore,FScore,MScore,RFMScore,RFMTotal,Cluster,Segment
16947.0,98,4,548.73,2,3,2,232,7,0,High Value
16948.0,65,4,433.75,2,3,2,232,7,0,High Value
16950.0,3,8,2605.81,4,4,4,444,12,0,High Value
16952.0,77,3,631.17,2,3,2,232,7,0,High Value
16954.0,15,11,3996.7999999999997,4,4,4,444,12,0,High Value
16955.0,4,4,790.74,4,3,3,433,10,0,High Value
16958.0,71,1,809.44,2,2,3,223,7,0,High Value
16960.0,26,5,1536.38,3,4,3,343,10,0,High Value
16961.0,24,2,560.39,3,2,2,322,7,0,High Value
16962.0,45,1,251.04,3,2,1,321,6,0,High Value
16964.0,369,2,207.85,1,2,1,121,4,2,At Risk
16970.0,262,1,71.4,1,2,1,121,4,2,At Risk
16972.0,18,2,786.25,4,2,3,423,9,0,High Value
16973.0,22,1,127.0,3,2,1,321,6,0,High Value
16974.0,158,2,365.5,1,2,2,122,5,2,At Risk
16975.0,59,3,926.12,2,3,3,233,8,0,High Value
16977.0,31,4,496.0,3,3,2,332,8,0,High Value
16978.0,302,2,424.55,1,2,2,122,5,2,At Risk
16979.0,19,3,1007.74,3,3,3,333,9,0,High Value
16980.0,64,1,394.37,2,2,2,222,6,0,High Value
16983.0,5,5,1778.97,4,4,4,444,12,0,High Value
16984.0,40,7,6273.45,3,4,4,344,11,0,High Value
16985.0,12,13,5459.04,4,4,4,444,12,0,High Value
16986.0,81,9,3015.55,2,4,4,244,10,0,High Value
16987.0,12,4,910.85,4,3,3,433,10,0,High Value
16988.0,15,1,256.55,4,2,1,421,7,0,High Value
16990.0,58,1,165.0,2,2,1,221,5,0,High Value
16991.0,57,1,1041.21,2,2,3,223,7,0,High Value
16992.0,23,8,3862.19,3,4,4,344,11,0,High Value
16993.0,99,2,1950.9499999999998,2,2,4,224,8,0,High Value
16996.0,18,3,666.6500000000001,4,3,2,432,9,0,High Value
16998.0,80,1,107.0,2,2,1,221,5,0,High Value
17000.0,32,2,406.3,3,2,2,322,7,0,High Value
17001.0,12,8,2651.23,4,4,4,444,12,0,High Value
17002.0,79,4,1077.82,2,3,3,233,8,0,High Value
17003.0,38,4,830.16,3,3,3,333,9,0,High Value
17004.0,28,2,1012.22,3,2,3,323,8,0,High Value
17005.0,106,2,742.36,2,2,3,223,7,0,High Value
17006.0,28,4,854.54,3,3,3,333,9,0,High Value
17007.0,73,1,230.17000000000002,2,2,1,221,5,0,High Value
17008.0,65,1,81.36,2,2,1,221,5,0,High Value
17009.0,187,1,242.06,1,2,1,121,4,2,At Risk
17011.0,283,2,400.8,1,2,2,122,5,2,At Risk
17012.0,361,1,384.16,1,2,2,122,5,2,At Risk
17016.0,212,1,552.4,1,2,2,122,5,2,At Risk
17017.0,1,13,5416.349999999999,4,4,4,444,12,0,High Value
17018.0,23,4,1367.6,3,3,3,333,9,0,High Value
17019.0,4,8,2739.59,4,4,4,444,12,0,High Value
17020.0,178,2,935.62,1,2,3,123,6,2,At Risk
17021.0,78,6,1182.22,2,4,3,243,9,0,High Value
17022.0,68,1,189.0,2,2,1,221,5,0,High Value
17023.0,53,3,800.18,3,3,3,333,9,0,High Value
17025.0,9,4,1152.87,4,3,3,433,10,0,High Value
17026.0,5,2,54.15,4,2,1,421,7,0,High Value
17027.0,82,3,436.82,2,3,2,232,7,0,High Value
17028.0,217,3,1593.83,1,3,3,133,7,2,At Risk
17029.0,18,5,1421.3,4,4,3,443,11,0,High Value
17031.0,14,4,2393.5,4,3,4,434,11,0,High Value
17032.0,183,8,3004.6,1,4,4,144,9,2,At Risk
17033.0,33,1,302.65000000000003,3,2,1,321,6,0,High Value
17034.0,45,2,538.4,3,2,2,322,7,0,High Value
17035.0,227,2,180.06,1,2,1,121,4,2,At Risk
17036.0,19,1,176.9,3,2,1,321,6,0,High Value
17038.0,51,1,630.77,3,2,2,322,7,0,High Value
17039.0,240,1,1954.99,1,2,4,124,7,2,At Risk
17040.0,186,1,13.52,1,2,1,121,4,2,At Risk
17041.0,33,3,604.71,3,3,2,332,8,0,High Value
17043.0,11,4,881.37,4,3,3,433,10,0,High Value
17044.0,10,11,11013.82,4,4,4,444,12,0,High Value
17045.0,12,2,488.24,4,2,2,422,8,0,High Value
17046.0,80,4,1264.05,2,3,3,233,8,0,High Value
17047.0,67,3,1188.33,2,3,3,233,8,0,High Value
17048.0,73,4,1146.33,2,3,3,233,8,0,High Value
17049.0,11,10,4287.5,4,4,4,444,12,0,High Value
17050.0,11,5,1462.95,4,4,3,443,11,0,High Value
17051.0,82,3,467.25,2,3,2,232,7,0,High Value
17055.0,81,1,239.55,2,2,1,221,5,0,High Value
17056.0,374,1,128.60000000000002,1,2,1,121,4,2,At Risk
17057.0,232,1,294.74,1,2,1,121,4,2,At Risk
17059.0,5,5,2507.4900000000002,4,4,4,444,12,0,High Value
17062.0,1,4,669.85,4,3,2,432,9,0,High Value
17063.0,43,6,2177.39,3,4,4,344,11,0,High Value
17065.0,273,2,194.7,1,2,1,121,4,2,At Risk
17066.0,362,1,228.34,1,2,1,121,4,2,At Risk
17067.0,360,3,454.54,1,3,2,132,6,2,At Risk
17068.0,4,27,4608.94,4,4,4,444,12,0,High Value
17069.0,9,6,3084.58,4,4,4,444,12,0,High Value
17070.0,46,1,133.18,3,2,1,321,6,0,High Value
17071.0,17,4,1372.17,4,3,3,433,10,0,High Value
17072.0,261,1,282.05,1,2,1,121,4,2,At Risk
17074.0,198,1,203.05,1,2,1,121,4,2,At Risk
17075.0,65,6,1407.61,2,4,3,243,9,0,High Value
17076.0,28,3,401.66999999999996,3,3,2,332,8,0,High Value
17077.0,214,1,306.0,1,2,1,121,4,2,At Risk
17080.0,15,5,669.91,4,4,2,442,10,0,High Value
17081.0,31,4,674.23,3,3,2,332,8,0,High Value
17082.0,30,4,2728.18,3,3,4,334,10,0,High Value
17083.0,45,6,2644.01,3,4,4,344,11,0,High Value
17084.0,32,1,2253.22,3,2,4,324,9,0,High Value
17085.0,12,23,6324.76,4,4,4,444,12,0,High Value
17087.0,373,1,221.53,1,2,1,121,4,2,At Risk
17089.0,22,1,128.45,3,2,1,321,6,0,High Value
17090.0,10,6,1105.53,4,4,3,443,11,0,High Value
17091.0,3,11,3983.34,4,4,4,444,12,0,High Value
17092.0,73,7,3817.18,2,4,4,244,10,0,High Value
17093.0,228,1,235.88,1,2,1,121,4,2,At Risk
17094.0,59,1,100.2,2,2,1,221,5,0,High Value
17095.0,66,4,1248.09,2,3,3,233,8,0,High Value
17096.0,19,7,2737.05,3,4,4,344,11,0,High Value
17097.0,1,2,386.03,4,2,2,422,8,0,High Value
17098.0,17,3,591.0699999999999,4,3,2,432,9,0,High Value
17099.0,169,1,582.17,1,2,2,122,5,2,At Risk
17101.0,30,3,885.3199999999999,3,3,3,333,9,0,High Value
17103.0,358,1,424.3,1,2,2,122,5,2,At Risk
17104.0,59,1,474.03,2,2,2,222,6,0,High Value
17106.0,25,1,491.23,3,2,2,322,7,0,High Value
17107.0,33,4,5259.99,3,3,4,334,10,0,High Value
17108.0,299,1,174.95,1,2,1,121,4,2,At Risk
17109.0,42,2,410.42,3,2,2,322,7,0,High Value
17110.0,156,2,347.4,1,2,2,122,5,2,At Risk
17111.0,61,1,227.97,2,2,1,221,5,0,High Value
17112.0,138,1,205.17,1,2,1,121,4,2,At Risk
17113.0,210,6,2322.59,1,4,4,144,9,2,At Risk
17115.0,184,4,1923.99,1,3,4,134,8,2,At Risk
17116.0,284,1,389.78,1,2,2,122,5,2,At Risk
17121.0,38,1,314.74,3,2,2,322,7,0,High Value
17122.0,24,3,432.18,3,3,2,332,8,0,High Value
17123.0,75,2,631.87,2,2,2,222,6,0,High Value
17126.0,17,4,1065.69,4,3,3,433,10,0,High Value
17127.0,64,5,1155.0300000000002,2,4,3,243,9,0,High Value
17129.0,156,1,31.85,1,2,1,121,4,2,At Risk
17132.0,88,2,1272.8,2,2,3,223,7,0,High Value
17133.0,110,5,9730.09,2,4,4,244,10,0,High Value
17134.0,78,1,212.1,2,2,1,221,5,0,High Value
17135.0,7,4,814.43,4,3,3,433,10,0,High Value
17136.0,298,1,231.68,1,2,1,121,4,2,At Risk
17137.0,52,6,1133.63,3,4,3,343,10,0,High Value
17138.0,25,6,4036.77,3,4,4,344,11,0,High Value
17139.0,25,13,8915.99,3,4,4,344,11,0,High Value
17141.0,54,4,754.33,2,3,3,233,8,0,High Value
17142.0,40,3,704.75,3,3,2,332,8,0,High Value
17143.0,53,2,924.11,3,2,3,323,8,0,High Value
17145.0,148,4,3120.91,1,3,4,134,8,2,At Risk
17146.0,71,10,5110.46,2,4,4,244,10,0,High Value
17147.0,88,5,1485.36,2,4,3,243,9,0,High Value
17149.0,87,1,143.10000000000002,2,2,1,221,5,0,High Value
17150.0,12,6,1375.65,4,4,3,443,11,0,High Value
17151.0,371,1,231.90000000000003,1,2,1,121,4,2,At Risk
17152.0,61,1,327.0,2,2,2,222,6,0,High Value
17155.0,163,5,640.76,1,4,2,142,7,2,At Risk
17156.0,127,1,591.87,2,2,2,222,6,0,High Value
17157.0,116,17,4832.9,2,4,4,244,10,0,High Value
17158.0,183,2,713.03,1,2,3,123,6,2,At Risk
17159.0,113,2,560.71,2,2,2,222,6,0,High Value
17160.0,10,11,6691.13,4,4,4,444,12,0,High Value
17161.0,80,1,856.01,2,2,3,223,7,0,High Value
17163.0,81,2,406.68,2,2,2,222,6,0,High Value
17165.0,17,5,1635.64,4,4,3,443,11,0,High Value
17167.0,15,3,867.11,4,3,3,433,10,0,High Value
17168.0,134,1,400.2,2,2,2,222,6,0,High Value
17169.0,214,1,320.95,1,2,2,122,5,2,At Risk
17170.0,10,2,178.68,4,2,1,421,7,0,High Value
17171.0,297,1,159.68,1,2,1,121,4,2,At Risk
17172.0,66,2,638.81,2,2,2,222,6,0,High Value
17176.0,162,2,596.1899999999999,1,2,2,122,5,2,At Risk
17177.0,141,1,119.5,1,2,1,121,4,2,At Risk
17178.0,367,1,436.71,1,2,2,122,5,2,At Risk
17179.0,18,3,795.47,4,3,3,433,10,0,High Value
17180.0,58,7,1460.95,2,4,3,243,9,0,High Value
17181.0,9,2,225.45000000000002,4,2,1,421,7,0,High Value
17182.0,58,2,321.3,2,2,2,222,6,0,High Value
17184.0,205,2,198.41000000000003,1,2,1,121,4,2,At Risk
17185.0,227,3,229.46,1,3,1,131,5,2,At Risk
17187.0,162,1,263.76,1,2,1,121,4,2,At Risk
17188.0,82,6,2118.7000000000003,2,4,4,244,10,0,High Value
17189.0,196,3,573.23,1,3,2,132,6,2,At Risk
17190.0,39,5,1298.3,3,4,3,343,10,0,High Value
17191.0,4,11,2740.92,4,4,4,444,12,0,High Value
17192.0,172,1,77.83,1,2,1,121,4,2,At Risk
17193.0,22,2,610.74,3,2,2,322,7,0,High Value
17194.0,166,1,549.88,1,2,2,122,5,2,At Risk
17195.0,291,1,562.98,1,2,2,122,5,2,At Risk
17196.0,63,1,352.9,2,2,2,222,6,0,High Value
17198.0,1,2,521.66,4,2,2,422,8,0,High Value
17199.0,218,1,145.12,1,2,1,121,4,2,At Risk
17200.0,23,4,356.71,3,3,2,332,8,0,High Value
17201.0,159,3,899.41,1,3,3,133,7,2,At Risk
17202.0,56,1,160.65,2,2,1,221,5,0,High Value
17203.0,24,4,2012.03,3,3,4,334,10,0,High Value
17204.0,10,5,3940.13,4,4,4,444,12,0,High Value
17205.0,52,2,615.27,3,2,2,322,7,0,High Value
17207.0,288,1,303.21999999999997,1,2,1,121,4,2,At Risk
17208.0,31,1,115.35,3,2,1,321,6,0,High Value
17209.0,285,3,611.6,1,3,2,132,6,2,At Risk
17210.0,28,1,253.37,3,2,1,321,6,0,High Value
17211.0,5,6,1729.43,4,4,4,444,12,0,High Value
17212.0,94,2,567.5600000000001,2,2,2,222,6,0,High Value
17213.0,2,7,2401.07,4,4,4,444,12,0,High Value
17215.0,100,1,186.15,2,2,1,221,5,0,High Value
17216.0,190,1,65.05,1,2,1,121,4,2,At Risk
17217.0,255,1,104.5,1,2,1,121,4,2,At Risk
17218.0,4,9,2231.96,4,4,4,444,12,0,High Value
17219.0,52,1,144.9,3,2,1,321,6,0,High Value
17220.0,53,7,1283.5,3,4,3,343,10,0,High Value
17221.0,227,3,643.39,1,3,2,132,6,2,At Risk
17222.0,113,5,1250.86,2,4,3,243,9,0,High Value
17223.0,4,2,446.74,4,2,2,422,8,0,High Value
17224.0,137,1,100.86,1,2,1,121,4,0,High Value
17225.0,217,1,131.15,1,2,1,121,4,2,At Risk
17226.0,80,2,506.63,2,2,2,222,6,0,High Value
17227.0,4,7,1082.71,4,4,3,443,11,0,High Value
17228.0,3,7,1271.1499999999999,4,4,3,443,11,0,High Value
17230.0,199,10,6286.54,1,4,4,144,9,2,At Risk
17231.0,25,15,4022.72,3,4,4,344,11,0,High Value
17233.0,84,2,369.98,2,2,2,222,6,0,High Value
17235.0,8,7,1354.82,4,4,3,443,11,0,High Value
17236.0,46,6,1013.13,3,4,3,343,10,0,High Value
17237.0,11,2,687.39,4,2,2,422,8,0,High Value
17238.0,7,17,4038.45,4,4,4,444,12,0,High Value
17239.0,23,3,806.95,3,3,3,333,9,0,High Value
17240.0,232,1,130.6,1,2,1,121,4,2,At Risk
17241.0,21,12,2744.14,3,4,4,344,11,0,High Value
17242.0,92,3,1754.24,2,3,4,234,9,0,High Value
17243.0,5,44,12213.01,4,4,4,444,12,3,Low Value
17244.0,19,4,871.14,3,3,3,333,9,0,High Value
17245.0,325,1,200.18,1,2,1,121,4,2,At Risk
17246.0,182,2,38.92,1,2,1,121,4,2,At Risk
17248.0,117,1,227.51,2,2,1,221,5,0,High Value
17249.0,64,1,68.03,2,2,1,221,5,0,High Value
17251.0,18,2,529.15,4,2,2,422,8,0,High Value
17254.0,37,1,198.29,3,2,1,321,6,0,High Value
17255.0,26,2,500.72,3,2,2,322,7,0,High Value
17256.0,117,3,258.93,2,3,1,231,6,0,High Value
17257.0,72,2,192.73,2,2,1,221,5,0,High Value
17258.0,32,2,417.3,3,2,2,322,7,0,High Value
17259.0,4,5,1285.97,4,4,3,443,11,0,High Value
17260.0,47,1,120.95,3,2,1,321,6,0,High Value
17261.0,145,1,230.44,1,2,1,121,4,2,At Risk
17262.0,2,7,1504.26,4,4,3,443,11,0,High Value
17264.0,60,1,279.59,2,2,1,221,5,0,High Value
17266.0,135,2,207.09,2,2,1,221,5,0,High Value
17268.0,81,7,970.25,2,4,3,243,9,0,High Value
17269.0,21,1,537.46,3,2,2,322,7,0,High Value
17270.0,105,2,604.4,2,2,2,222,6,0,High Value
17271.0,372,1,210.39,1,2,1,121,4,2,At Risk
17273.0,60,1,141.12,2,2,1,221,5,0,High Value
17274.0,31,1,465.4,3,2,2,322,7,0,High Value
17275.0,19,1,114.52,3,2,1,321,6,0,High Value
17276.0,38,1,508.39,3,2,2,322,7,0,High Value
17278.0,201,1,25.2,1,2,1,121,4,2,At Risk
17280.0,74,1,118.85999999999999,2,2,1,221,5,0,High Value
17281.0,10,6,797.8499999999999,4,4,3,443,11,0,High Value
17282.0,92,2,636.25,2,2,2,222,6,0,High Value
17283.0,14,1,188.46,4,2,1,421,7,0,High Value
17284.0,25,2,1140.58,3,2,3,323,8,0,High Value
17285.0,264,2,428.34,1,2,2,122,5,2,At Risk
17286.0,36,2,241.56,3,2,1,321,6,0,High Value
17287.0,3,16,3047.85,4,4,4,444,12,0,High Value
17288.0,26,4,1080.25,3,3,3,333,9,0,High Value
17289.0,12,6,1134.98,4,4,3,443,11,0,High Value
17290.0,17,6,976.2,4,4,3,443,11,0,High Value
17292.0,108,2,271.75,2,2,1,221,5,0,High Value
17293.0,30,8,1899.1200000000001,3,4,4,344,11,0,High Value
17294.0,305,2,467.78999999999996,1,2,2,122,5,2,At Risk
17296.0,366,1,338.13,1,2,2,122,5,2,At Risk
17298.0,10,3,459.14,4,3,2,432,9,0,High Value
17299.0,75,2,346.97,2,2,2,222,6,0,High Value
17300.0,26,2,393.64,3,2,2,322,7,0,High Value
17301.0,260,1,132.8,1,2,1,121,4,2,At Risk
17304.0,170,1,111.5,1,2,1,121,4,2,At Risk
17305.0,284,1,2135.46,1,2,4,124,7,2,At Risk
17306.0,29,2,1151.04,3,2,3,323,8,0,High Value
17307.0,31,11,3999.8900000000003,3,4,4,344,11,0,High Value
17308.0,29,2,4511.76,3,2,4,324,9,0,High Value
17309.0,17,2,247.84,4,2,1,421,7,0,High Value
17310.0,23,2,1025.1,3,2,3,323,8,0,High Value
17311.0,28,4,2181.71,3,3,4,334,10,0,High Value
17314.0,29,9,2376.51,3,4,4,344,11,0,High Value
17315.0,11,5,3358.34,4,4,4,444,12,0,High Value
17316.0,56,1,124.45,2,2,1,221,5,0,High Value
17318.0,361,1,164.28,1,2,1,121,4,2,At Risk
17319.0,305,1,29.1,1,2,1,121,4,2,At Risk
17320.0,4,4,1695.15,4,3,3,433,10,0,High Value
17321.0,30,4,1040.32,3,3,3,333,9,0,High Value
17322.0,12,5,922.59,4,4,3,443,11,0,High Value
17323.0,43,5,644.52,3,4,2,342,9,0,High Value
17324.0,2,9,1311.64,4,4,3,443,11,0,High Value
17325.0,46,2,512.77,3,2,2,322,7,0,High Value
17326.0,44,2,321.95,3,2,2,322,7,0,High Value
17327.0,45,2,152.35,3,2,1,321,6,0,High Value
17328.0,309,1,104.7,1,2,1,121,4,2,At Risk
17329.0,367,3,481.32,1,3,2,132,6,2,At Risk
17330.0,180,2,59.900000000000006,1,2,1,121,4,2,At Risk
17332.0,164,5,838.27,1,4,3,143,8,2,At Risk
17334.0,42,1,328.13,3,2,2,322,7,0,High Value
17335.0,19,2,508.0,3,2,2,322,7,0,High Value
17336.0,108,1,81.12,2,2,1,221,5,0,High Value
17338.0,11,9,5498.64,4,4,4,444,12,0,High Value
17339.0,1,2,119.0,4,2,1,421,7,0,High Value
17340.0,2,8,10051.53,4,4,4,444,12,0,High Value
17341.0,2,3,1108.47,4,3,3,433,10,0,High Value
17342.0,15,4,1227.54,4,3,3,433,10,0,High Value
17343.0,12,5,1066.3,4,4,3,443,11,0,High Value
17344.0,364,1,307.54,1,2,1,121,4,2,At Risk
17345.0,11,6,1066.94,4,4,3,443,11,0,High Value
17346.0,9,12,2646.44,4,4,4,444,12,0,High Value
17348.0,73,4,1316.8899999999999,2,3,3,233,8,0,High Value
17349.0,16,4,741.5,4,3,3,433,10,0,High Value
17350.0,30,3,619.971,3,3,2,332,8,0,High Value
17351.0,63,9,1401.08,2,4,3,243,9,0,High Value
17352.0,332,1,36.25,1,2,1,121,4,2,At Risk
17353.0,127,2,1502.0,2,2,3,223,7,0,High Value
17354.0,64,3,1750.3999999999999,2,3,4,234,9,0,High Value
17355.0,22,1,285.11,3,2,1,321,6,0,High Value
17356.0,190,4,768.25,1,3,3,133,7,2,At Risk
17358.0,12,3,500.2,4,3,2,432,9,0,High Value
17359.0,284,1,156.6,1,2,1,121,4,2,At Risk
17360.0,21,3,645.59,3,3,2,332,8,0,High Value
17361.0,312,2,392.44,1,2,2,122,5,2,At Risk
17362.0,36,5,711.8100000000001,3,4,3,343,10,0,High Value
17363.0,31,3,940.86,3,3,3,333,9,0,High Value
17364.0,12,17,7589.24,4,4,4,444,12,0,High Value
17365.0,22,7,3423.42,3,4,4,344,11,0,High Value
17366.0,68,2,1096.24,2,2,3,223,7,0,High Value
17368.0,11,6,913.47,4,4,3,443,11,0,High Value
17369.0,91,1,979.1999999999999,2,2,3,223,7,0,High Value
17371.0,259,3,238.66,1,3,1,131,5,2,At Risk
17372.0,17,20,3034.88,4,4,4,444,12,0,High Value
17373.0,54,3,520.58,2,3,2,232,7,0,High Value
17374.0,31,1,231.34,3,2,1,321,6,0,High Value
17375.0,67,1,260.45,2,2,1,221,5,0,High Value
17376.0,40,2,250.44,3,2,1,321,6,0,High Value
17377.0,1,60,14218.49,4,4,4,444,12,3,Low Value
17378.0,10,1,10.95,4,2,1,421,7,0,High Value
17380.0,70,3,645.0,2,3,2,232,7,0,High Value
17381.0,4,12,19726.76,4,4,4,444,12,0,High Value
17382.0,71,7,836.88,2,4,3,243,9,0,High Value
17383.0,89,1,110.69999999999999,2,2,1,221,5,0,High Value
17384.0,103,1,171.15,2,2,1,221,5,0,High Value
17386.0,21,1,126.35000000000001,3,2,1,321,6,0,High Value
17388.0,56,7,1432.01,2,4,3,243,9,0,High Value
17389.0,10,27,25391.0,4,4,4,444,12,3,Low Value
17390.0,56,1,149.3,2,2,1,221,5,0,High Value
17392.0,86,1,168.65,2,2,1,221,5,0,High Value
17393.0,46,2,381.15,3,2,2,322,7,0,High Value
17395.0,144,1,97.5,1,2,1,121,4,2,At Risk
17396.0,7,7,1476.3,4,4,3,443,11,0,High Value
17397.0,52,1,536.77,3,2,2,322,7,0,High Value
17400.0,217,3,2547.09,1,3,4,134,8,2,At Risk
17401.0,177,1,114.85,1,2,1,121,4,2,At Risk
17402.0,5,12,2462.33,4,4,4,444,12,0,High Value
17403.0,86,1,118.95,2,2,1,221,5,0,High Value
17404.0,45,8,15874.3,3,4,4,344,11,0,High Value
17406.0,2,11,2704.63,4,4,4,444,12,0,High Value
17407.0,47,1,552.9,3,2,2,322,7,0,High Value
17408.0,136,2,283.44000000000005,2,2,1,221,5,0,High Value
17409.0,57,8,7021.66,2,4,4,244,10,0,High Value
17411.0,22,2,646.44,3,2,2,322,7,0,High Value
17412.0,8,10,3159.46,4,4,4,444,12,0,High Value
17413.0,40,2,560.14,3,2,2,322,7,0,High Value
17414.0,59,4,1471.52,2,3,3,233,8,0,High Value
17416.0,29,15,10405.03,3,4,4,344,11,0,High Value
17417.0,184,1,164.18,1,2,1,121,4,2,At Risk
17418.0,23,1,206.60000000000002,3,2,1,321,6,0,High Value
17419.0,3,8,2273.95,4,4,4,444,12,0,High Value
17420.0,9,4,485.6,4,3,2,432,9,0,High Value
17421.0,22,3,1059.41,3,3,3,333,9,0,High Value
17422.0,17,5,1615.39,4,4,3,443,11,0,High Value
17423.0,29,1,420.54,3,2,2,322,7,0,High Value
17426.0,88,7,3040.51,2,4,4,244,10,0,High Value
17428.0,4,18,14562.91,4,4,4,444,12,0,High Value
17429.0,32,2,832.54,3,2,3,323,8,0,High Value
17430.0,1,3,469.40999999999997,4,3,2,432,9,0,High Value
17432.0,21,7,1385.6299999999999,3,4,3,343,10,0,High Value
17433.0,21,1,266.8,3,2,1,321,6,0,High Value
17435.0,47,1,331.35,3,2,2,322,7,0,High Value
17436.0,44,3,317.76,3,3,2,332,8,0,High Value
17437.0,165,1,373.17,1,2,2,122,5,2,At Risk
17438.0,80,4,1034.32,2,3,3,233,8,0,High Value
17439.0,291,1,325.74,1,2,2,122,5,2,At Risk
17440.0,185,1,137.16,1,2,1,121,4,2,At Risk
17441.0,368,1,293.35,1,2,1,121,4,2,At Risk
17442.0,17,9,2371.74,4,4,4,444,12,0,High Value
17448.0,133,46,14556.97,2,4,4,244,10,3,Low Value
17449.0,23,6,2430.29,3,4,4,344,11,0,High Value
17450.0,3,7,52422.3,4,4,4,444,12,0,High Value
17454.0,98,6,1030.41,2,4,3,243,9,0,High Value
17456.0,1,2,975.5600000000001,4,2,3,423,9,0,High Value
17457.0,15,9,4247.11,4,4,4,444,12,0,High Value
17458.0,17,1,213.08,4,2,1,421,7,0,High Value
17460.0,8,12,1605.8400000000001,4,4,3,443,11,0,High Value
17463.0,196,2,661.5,1,2,2,122,5,2,At Risk
17464.0,158,2,710.98,1,2,3,123,6,2,At Risk
17465.0,61,7,2542.79,2,4,4,244,10,0,High Value
17467.0,31,1,102.6,3,2,1,321,6,0,High Value
17468.0,11,1,57.8,4,2,1,421,7,0,High Value
17469.0,36,12,3180.28,3,4,4,344,11,0,High Value
17470.0,3,7,1679.8,4,4,3,443,11,0,High Value
17471.0,110,1,321.65000000000003,2,2,2,222,6,0,High Value
17472.0,264,1,224.81,1,2,1,121,4,2,At Risk
17473.0,44,2,607.0,3,2,2,322,7,0,High Value
17474.0,235,1,1047.0,1,2,3,123,6,2,At Risk
17476.0,31,2,489.86,3,2,2,322,7,0,High Value
17477.0,248,2,1144.3,1,2,3,123,6,2,At Risk
17478.0,44,2,1272.8,3,2,3,323,8,0,High Value
17479.0,268,1,389.26000000000005,1,2,2,122,5,2,At Risk
17480.0,80,1,390.21,2,2,2,222,6,0,High Value
17482.0,123,2,778.19,2,2,3,223,7,0,High Value
17483.0,50,1,177.69,3,2,1,321,6,0,High Value
17484.0,212,2,209.57,1,2,1,121,4,2,At Risk
17487.0,364,1,160.55,1,2,1,121,4,2,At Risk
17488.0,277,1,336.5,1,2,2,122,5,2,At Risk
17490.0,24,2,658.18,3,2,2,322,7,0,High Value
17491.0,3,8,2422.2000000000003,4,4,4,444,12,0,High Value
17492.0,114,2,747.85,2,2,3,223,7,0,High Value
17493.0,21,1,100.91000000000001,3,2,1,321,6,0,High Value
17494.0,137,1,54.699999999999996,1,2,1,121,4,0,High Value
17495.0,26,1,309.16,3,2,2,322,7,0,High Value
17496.0,199,3,1141.84,1,3,3,133,7,2,At Risk
17497.0,26,2,287.25,3,2,1,321,6,0,High Value
17499.0,197,1,718.51,1,2,3,123,6,2,At Risk
17504.0,16,9,6568.09,4,4,4,444,12,0,High Value
17505.0,186,3,1289.64,1,3,3,133,7,2,At Risk
17508.0,17,7,4191.92,4,4,4,444,12,0,High Value
17510.0,56,1,206.07999999999998,2,2,1,221,5,0,High Value
17511.0,3,31,84541.17,4,4,4,444,12,3,Low Value
17512.0,88,8,2542.83,2,4,4,244,10,0,High Value
17513.0,44,2,645.6,3,2,2,322,7,0,High Value
17514.0,305,1,334.18,1,2,2,122,5,2,At Risk
17515.0,30,5,978.4399999999999,3,4,3,343,10,0,High Value
17516.0,14,1,189.47,4,2,1,421,7,0,High Value
17518.0,61,2,329.42,2,2,2,222,6,0,High Value
17519.0,4,10,3265.45,4,4,4,444,12,0,High Value
17521.0,30,2,554.85,3,2,2,322,7,0,High Value
17524.0,74,2,394.14,2,2,2,222,6,0,High Value
17525.0,33,2,739.2,3,2,3,323,8,0,High Value
17526.0,1,9,2970.14,4,4,4,444,12,0,High Value
17529.0,246,2,1240.25,1,2,3,123,6,2,At Risk
17530.0,1,3,756.51,4,3,3,433,10,0,High Value
17531.0,163,2,970.12,1,2,3,123,6,2,At Risk
17532.0,21,1,65.34,3,2,1,321,6,0,High Value
17533.0,70,1,34.8,2,2,1,221,5,0,High Value
17534.0,87,4,1445.47,2,3,3,233,8,0,High Value
17536.0,56,2,288.33,2,2,1,221,5,0,High Value
17539.0,253,4,1226.57,1,3,3,133,7,2,At Risk
17540.0,19,4,1011.7,3,3,3,333,9,0,High Value
17541.0,145,1,124.46,1,2,1,121,4,2,At Risk
17542.0,277,2,170.95,1,2,1,121,4,2,At Risk
17543.0,185,1,120.05,1,2,1,121,4,2,At Risk
17544.0,26,3,960.69,3,3,3,333,9,0,High Value
17545.0,26,3,802.58,3,3,3,333,9,0,High Value
17547.0,11,2,727.85,4,2,3,423,9,0,High Value
17548.0,14,3,627.96,4,3,2,432,9,0,High Value
17550.0,33,6,2280.48,3,4,4,344,11,0,High Value
17552.0,8,10,2154.88,4,4,4,444,12,0,High Value
17553.0,108,3,2270.0,2,3,4,234,9,0,High Value
17555.0,61,3,574.48,2,3,2,232,7,0,High Value
17556.0,15,1,142.77,4,2,1,421,7,0,High Value
17557.0,368,1,34.0,1,2,1,121,4,2,At Risk
17558.0,29,1,259.17,3,2,1,321,6,0,High Value
17559.0,148,1,167.62,1,2,1,121,4,2,At Risk
17560.0,31,4,1040.85,3,3,3,333,9,0,High Value
17561.0,26,3,554.72,3,3,2,332,8,0,High Value
17563.0,214,2,392.38,1,2,2,122,5,2,At Risk
